3437 3 61 18 4 1 1
3438 6 64 14 8 1 2
3439 2 64 15 1 3 1
3440 6 61 17 1 3 1
3441 6 60 18 1 3 1
3442 1 62 17 5 3 2
3443 5 63 15 1 3 1
3444 7 59 19 5 3 2
3445 9 59 19 5 3 2
3446 4 57 22 5 3 2
3447 6 59 19 7 2 2
3448 12 60 18 5 3 2
3449 6 61 17 1 3 1
3450 3 63 16 1 3 1
3451 7 64 14 5 3 2
3452 7 63 15 5 3 2
3453 2 64 15 1 3 1
3454 11 58 20 5 3 2
3455 12 59 19 1 3 1
3456 12 60 18 5 3 2
3457 8 62 16 5 3 2
3458 8 62 16 5 3 2
3459 4 63 15 5 3 2
3460 9 64 14 1 3 1
3461 3 61 17 1 3 1
3462 6 62 16 1 3 1
3463 11 63 15 1 3 1
3464 10 61 17 1 3 1
3465 6 63 15 5 3 2
3466 6 64 14 1 3 1
3467 10 57 21 5 3 2
3468 11 58 20 1 3 1
3469 7 64 14 5 3 2
3470 5 59 19 1 3 1
3471 4 62 16 1 3 1
3472 8 60 18 1 3 1
3473 5 62 16 1 3 1
3474 5 62 16 1 3 1
3475 3 61 17 5 3 2
3476 3 63 15 5 3 2
3477 10 61 17 5 3 2
3478 8 58 20 1 3 1
3479 1 64 15 1 3 1
3480 6 58 20 5 3 2
3481 7 57 21 5 3 2
3482 6 58 20 1 3 1
3483 11 59 19 1 3 1
3484 9 64 14 1 3 1
3485 11 62 16 5 3 2
3486 10 58 20 5 3 2
3487 1 60 19 5 3 2
3488 12 60 18 5 3 2
3489 1 62 17 1 3 1
3490 8 57 21 1 3 1
3491 4 62 16 5 3 2
3492 7 63 15 1 3 1
3493 7 57 21 1 3 1
3494 10 57 21 1 3 1
3495 2 57 22 1 3 1
3496 4 60 18 5 3 2
3497 8 64 14 1 3 1
3498 10 59 19 5 3 2
3499 7 57 21 1 3 1
3500 9 58 20 8 1 2
3501 5 57 21 5 3 2
3502 8 57 21 8 1 2
3503 2 58 21 1 3 1
3504 2 57 22 5 3 2
3505 9 59 19 5 3 2
3506 5 61 17 5 3 2
3507 9 62 16 1 3 1
3508 2 62 17 5 3 2
3509 9 61 17 1 3 1
3510 4 59 19 1 3 1
3511 6 62 16 5 3 2
3512 5 64 14 5 3 2
3513 5 61 17 1 3 1
3514 8 62 16 5 3 2
3515 6 58 20 1 3 1
3516 3 63 15 1 3 1
3517 5 64 14 1 3 1
3518 5 57 21 5 3 2
3519 4 59 19 5 3 2
3520 2 61 18 1 3 1
3521 2 63 16 1 3 1
3522 12 63 15 5 3 2
3523 3 63 16 5 3 2
3524 9 61 17 5 3 2
3525 7 58 20 1 3 1
3526 3 58 20 1 3 1
3527 11 60 18 5 3 2
3528 10 61 17 1 3 1
3529 12 63 15 1 3 1
3530 5 61 17 1 3 1
3531 3 58 20 5 3 2
3532 12 59 19 5 3 2
3533 5 58 20 2 3 1
3534 4 59 19 4 1 1
3535 6 60 18 8 1 2
3536 1 62 17 8 1 2
3537 2 58 21 5 3 2
3538 3 57 22 3 2 1
3539 4 63 15 3 2 1
3540 4 61 17 3 2 1
3541 3 62 17 3 2 1
3542 9 57 21 7 2 2
3543 1 64 15 7 2 2
3544 1 63 16 7 2 2
3545 5 63 15 7 2 2
3546 4 64 14 7 2 2
3547 9 59 19 7 2 2
3548 10 62 16 7 2 2
3549 3 62 16 5 3 2
3550 9 60 18 1 3 1
3551 12 61 17 5 3 2
3552 6 64 14 5 3 2
3553 4 62 16 1 3 1
3554 1 64 15 5 3 2
3555 4 58 20 5 3 2
3556 2 60 19 5 3 2
3557 1 61 18 5 3 2
3558 1 63 16 5 3 2
3559 3 60 18 1 3 1
3560 8 63 15 5 3 2
3561 7 64 14 1 3 1
3562 10 58 20 2 3 1
3563 1 60 19 2 3 1
3564 5 61 17 6 3 2
3565 3 57 21 5 3 2
3566 3 58 21 5 3 2
3567 5 60 18 1 3 1
3568 6 62 16 5 3 2
3569 8 63 15 1 3 1
3570 7 61 17 2 3 1
3571 11 63 15 2 3 1
3572 9 64 14 6 3 2
3573 8 62 16 5 3 2
3574 8 64 14 5 3 2
3575 2 58 21 1 3 1
3576 1 60 19 5 3 2
3577 1 62 17 1 3 1
3578 9 63 15 1 3 1
3579 2 57 22 1 3 1
3580 9 59 19 1 3 1
3581 10 57 21 1 3 1
3582 11 61 17 1 3 1
3583 3 63 15 1 3 1
3584 9 59 19 5 3 2
3585 2 61 18 1 3 1
3586 3 63 15 5 3 2
3587 5 57 21 1 3 1
3588 10 61 17 1 3 1
3589 8 59 19 1 3 1
3590 7 59 19 1 3 1
3591 8 60 18 1 3 1
3592 5 62 16 1 3 1
3593 12 63 15 1 3 1
3594 1 59 20 5 3 2
3595 9 60 18 1 3 1
3596 6 64 14 1 3 1
3597 1 59 20 5 3 2
3598 5 59 19 1 3 1
3599 1 61 18 1 3 1
3600 9 58 20 1 3 1
3601 12 63 15 5 3 2
3602 1 57 22 1 3 1
3603 11 59 19 5 3 2
3604 4 62 16 1 3 1
3605 3 58 20 5 3 2
3606 12 60 18 5 3 2
3607 2 57 22 1 3 1
3608 7 57 21 1 3 1
3609 6 60 18 5 3 2
3610 5 58 20 5 3 2
3611 3 60 18 5 3 2
3612 11 62 16 1 3 1
3613 6 57 21 5 3 2
3614 3 59 19 6 3 2
3615 8 62 16 1 3 1
3616 4 63 15 1 3 1
3617 9 58 20 1 3 1
3618 5 60 18 5 3 2
3619 8 61 17 1 3 1
3620 10 61 17 1 3 1
3621 7 57 21 1 3 1
3622 1 60 19 1 3 1
3623 5 62 16 1 3 1
3624 7 62 16 5 3 2
3625 2 64 14 5 3 2
3626 8 58 20 5 3 2
3627 10 59 19 1 3 1
3628 5 57 21 1 3 1
3629 2 62 16 5 3 2
3630 4 64 14 5 3 2
3631 10 62 16 5 3 2
3632 3 62 16 1 3 1
3633 4 63 15 5 3 2
3634 9 64 14 1 3 1
3635 7 62 16 5 3 2
3636 8 64 14 5 3 2
3637 3 58 21 6 3 2
3638 2 60 19 1 3 1
3639 9 62 16 1 3 1
3640 8 64 14 1 3 1
3641 2 60 19 5 3 2
3642 4 62 16 1 3 1
3643 5 64 14 5 3 2
3644 1 64 15 1 3 1
3645 2 59 20 1 3 1
3646 6 57 21 1 3 1
3647 4 63 15 5 3 2
3648 11 60 18 5 3 2
3649 6 63 15 5 3 2
3650 11 61 17 5 3 2
3651 3 60 19 5 3 2
3652 5 62 16 5 3 2
3653 11 59 19 1 3 1
3654 5 64 14 5 3 2
3655 7 61 17 5 3 2
3656 10 62 16 1 3 1
3657 9 60 18 2 3 1
3658 9 60 18 2 3 1
3659 9 61 17 6 3 2
3660 2 64 15 2 3 1
3661 7 61 17 5 3 2
3662 10 57 21 5 3 2
3663 9 61 17 5 3 2
3664 10 57 21 4 1 1
3665 7 58 20 2 3 1
3666 7 61 17 4 1 1
3667 7 61 17 5 3 2
3668 6 60 18 1 3 1
3669 3 62 16 5 3 2
3670 5 62 16 1 3 1
3671 5 64 14 5 3 2
3672 1 57 22 1 3 1
3673 2 60 19 1 3 1
3674 6 61 17 5 3 2
3675 11 64 14 1 3 1
3676 12 60 18 1 3 1
3677 3 63 15 5 3 2
3678 8 59 19 5 3 2
3679 6 62 16 5 3 2
3680 2 63 16 1 3 1
3681 4 61 17 5 3 2
3682 9 64 14 5 3 2
3683 10 58 20 5 3 2
3684 7 60 18 5 3 2
3685 4 58 20 1 3 1
3686 12 59 19 1 3 1
3687 11 60 18 5 3 2
3688 11 63 15 5 3 2
3689 12 58 20 1 3 1
3690 7 61 17 1 3 1
3691 3 62 16 6 3 2
3692 8 60 18 7 2 2
3693 10 62 16 1 3 1
3694 4 58 20 1 3 1
3695 12 62 16 3 2 1
3696 12 63 15 7 2 2
3697 4 63 15 8 1 2
3698 1 60 19 8 1 2
3699 4 62 16 7 2 2
3700 7 57 21 4 1 1
3701 2 60 19 4 1 1
3702 11 57 21 4 1 1
3703 12 58 20 7 2 2
3704 8 60 18 7 2 2
3705 10 59 19 5 3 2
3706 5 57 21 1 3 1
3707 12 58 20 1 3 1
3708 8 60 18 1 3 1
3709 8 60 18 6 3 2
3710 8 61 17 2 3 1
3711 11 60 18 5 3 2
3712 11 61 17 1 3 1
3713 1 57 22 2 3 1
3714 7 59 19 6 3 2
3715 1 59 20 5 3 2
3716 12 58 20 1 3 1
3717 6 62 16 5 3 2
3718 8 63 15 5 3 2
3719 8 57 21 5 3 2
3720 6 57 21 5 3 2
3721 5 60 18 1 3 1
3722 3 61 17 1 3 1
3723 3 61 18 1 3 1
3724 9 63 15 1 3 1
3725 1 58 21 5 3 2
3726 2 61 18 5 3 2
3727 8 62 16 5 3 2
3728 5 59 19 5 3 2
3729 6 61 17 5 3 2
3730 9 57 21 5 3 2
3731 9 64 14 1 3 1
3732 10 63 15 1 3 1
3733 4 64 14 1 3 1
3734 6 62 16 5 3 2
3735 9 64 14 5 3 2
3736 5 59 19 5 3 2
3737 7 61 17 5 3 2
3738 9 61 17 5 3 2
3739 2 60 18 5 3 2
3740 4 61 17 5 3 2
3741 9 62 16 5 3 2
3742 4 64 14 1 3 1
3743 12 61 17 1 3 1
3744 9 60 18 5 3 2
3745 7 60 18 1 3 1
3746 10 60 18 5 3 2
3747 1 61 18 1 3 1
3748 4 58 20 1 3 1
3749 3 59 19 5 3 2
3750 11 62 16 1 3 1
3751 12 63 15 1 3 1
3752 1 57 22 5 3 2
3753 5 61 17 5 3 2
3754 8 61 17 5 3 2
3755 4 61 17 5 3 2
3756 9 63 15 5 3 2
3757 7 62 16 1 3 1
3758 11 60 18 5 3 2
3759 11 61 17 5 3 2
3760 11 63 15 1 3 1
3761 3 64 15 1 3 1
3762 2 62 17 1 3 1
3763 2 63 16 1 3 1
3764 1 58 21 5 3 2
3765 8 63 15 1 3 1
3766 12 58 20 2 3 1
3767 4 61 17 6 3 2
3768 11 58 20 6 3 2
3769 6 58 20 6 3 2
3770 4 61 17 5 3 2
3771 6 64 14 5 3 2
3772 9 61 17 5 3 2
3773 2 57 21 5 3 2
3774 10 59 19 5 3 2
3775 1 61 18 5 3 2
3776 1 64 15 1 3 1
3777 1 60 19 1 3 1
3778 9 63 15 1 3 1
3779 6 57 21 5 3 2
3780 5 64 14 1 3 1
3781 2 60 19 5 3 2
3782 7 57 21 1 3 1
3783 10 63 15 5 3 2
3784 1 61 18 5 3 2
3785 6 61 17 5 3 2
3786 9 58 20 5 3 2
3787 5 57 21 6 3 2
3788 8 61 17 1 3 1
3789 2 57 21 1 3 1
3790 10 59 19 5 3 2
3791 9 57 21 5 3 2
3792 8 58 20 1 3 1
3793 4 58 20 5 3 2
3794 2 64 15 5 3 2
3795 8 64 14 1 3 1
3796 7 61 17 5 3 2
3797 10 63 15 5 3 2
3798 8 61 17 5 3 2
3799 12 59 19 5 3 2
3800 10 62 16 5 3 2
3801 8 58 20 1 3 1
3802 3 59 19 5 3 2
3803 9 60 18 1 3 1
3804 2 61 18 5 3 2
3805 2 63 16 1 3 1
3806 3 58 20 5 3 2
3807 7 60 18 1 3 1
3808 10 59 19 1 3 1
3809 8 61 17 5 3 2
3810 3 63 16 1 3 1
3811 11 61 17 1 3 1
3812 12 59 19 5 3 2
3813 11 62 16 5 3 2
3814 2 60 19 5 3 2
3815 5 64 14 1 3 1
3816 2 64 14 1 3 1
3817 9 57 21 5 3 2
3818 6 59 19 1 3 1
3819 6 62 16 7 2 2
3820 1 60 19 7 2 2
3821 9 58 20 7 2 2
3822 11 59 19 3 2 1
3823 6 58 20 7 2 2
3824 4 61 17 7 2 2
3825 11 60 18 3 2 1
3826 4 63 16 7 2 2
3827 11 62 16 3 2 1
3828 6 64 14 7 2 2
3829 5 59 19 1 3 1
3830 1 64 15 1 3 1
3831 1 60 19 1 3 1
3832 7 62 16 5 3 2
3833 9 64 14 1 3 1
3834 7 63 15 5 3 2
3835 5 60 18 5 3 2
3836 10 61 17 5 3 2
3837 2 63 16 5 3 2
3838 10 64 14 1 3 1
3839 1 59 20 5 3 2
3840 9 58 20 3 2 1
3841 6 58 20 2 3 1
3842 7 61 17 7 2 2
3843 10 58 20 5 3 2
3844 11 60 18 1 3 1
3845 12 59 19 1 3 1
3846 4 64 14 5 3 2
3847 11 58 20 1 3 1
3848 1 60 19 1 3 1
3849 10 61 17 5 3 2
3850 11 60 18 5 3 2
3851 12 61 17 5 3 2
3852 6 64 14 1 3 1
3853 7 63 15 8 1 2
3854 12 61 17 1 3 1
3855 1 64 15 5 3 2
3856 9 61 17 1 3 1
3857 3 63 15 1 3 1
3858 4 62 16 5 3 2
3859 4 59 19 5 3 2
3860 1 61 18 1 3 1
3861 7 63 15 1 3 1
3862 8 60 18 1 3 1
3863 11 63 15 1 3 1
3864 9 57 21 6 3 2
3865 2 63 15 1 3 1
3866 8 59 19 2 3 1
3867 12 59 19 5 3 2
3868 8 62 16 1 3 1
3869 4 58 20 1 3 1
3870 10 58 20 1 3 1
3871 3 62 16 1 3 1
3872 11 57 21 5 3 2
3873 6 59 19 1 3 1
3874 4 61 17 1 3 1
3875 6 63 15 1 3 1
3876 9 61 17 5 3 2
3877 5 60 18 5 3 2
3878 5 59 19 1 3 1
3879 7 59 19 5 3 2
3880 3 61 17 1 3 1
3881 12 62 16 1 3 1
3882 8 57 21 1 3 1
3883 11 59 19 1 3 1
3884 6 63 15 1 3 1
3885 7 62 16 1 3 1
3886 3 64 14 1 3 1
3887 4 62 16 1 3 1
3888 8 63 15 1 3 1
3889 8 60 18 5 3 2
3890 7 63 15 1 3 1
3891 4 63 15 5 3 2
3892 5 62 16 1 3 1
3893 5 63 15 5 3 2
3894 10 61 17 1 3 1
3895 9 57 21 1 3 1
3896 5 59 19 5 3 2
3897 2 61 18 5 3 2
3898 4 63 15 1 3 1
3899 5 62 16 5 3 2
3900 4 64 14 5 3 2
3901 12 58 20 1 3 1
3902 12 63 15 1 3 1
3903 10 59 19 5 3 2
3904 2 62 17 1 3 1
3905 1 61 18 1 3 1
3906 1 62 17 5 3 2
3907 8 60 18 1 3 1
3908 5 59 19 6 3 2
3909 12 60 18 1 3 1
3910 11 63 15 1 3 1
3911 3 61 17 5 3 2
3912 8 58 20 5 3 2
3913 6 61 17 5 3 2
3914 9 61 17 5 3 2
3915 5 64 14 5 3 2
3916 1 58 21 2 3 1
3917 6 60 18 1 3 1
3918 3 63 15 5 3 2
3919 10 63 15 5 3 2
3920 5 62 16 1 3 1
3921 9 63 15 5 3 2
3922 12 59 19 5 3 2
3923 4 62 16 5 3 2
3924 5 64 14 5 3 2
3925 1 62 17 1 3 1
3926 8 64 14 1 3 1
3927 5 59 19 5 3 2
3928 11 59 19 5 3 2
3929 12 57 21 5 3 2
3930 12 60 18 1 3 1
3931 7 61 17 7 2 2
3932 12 61 17 3 2 1
3933 4 63 15 3 2 1
3934 3 61 18 7 2 2
3935 8 59 19 7 2 2
3936 8 63 15 7 2 2
3937 12 59 19 3 2 1
3938 8 61 17 7 2 2
3939 6 62 16 7 2 2
3940 10 63 15 7 2 2
3941 3 62 17 3 2 1
3942 8 57 21 3 2 1
3943 2 60 19 3 2 1
3944 7 61 17 7 2 2
3945 11 62 16 7 2 2
3946 3 64 15 3 2 1
3947 1 57 22 7 2 2
3948 5 58 20 7 2 2
3949 5 59 19 3 2 1
3950 5 59 19 3 2 1
3951 7 60 18 3 2 1
3952 9 57 21 7 2 2
3953 4 60 18 7 2 2
3954 12 58 20 3 2 1
3955 2 62 17 3 2 1
3956 7 62 16 3 2 1
3957 9 60 18 3 2 1
3958 11 60 18 3 2 1
3959 12 63 15 7 2 2
3960 6 63 15 7 2 2
3961 4 62 16 1 3 1
3962 10 58 20 5 3 2
3963 8 62 16 1 3 1
3964 7 58 20 5 3 2
3965 7 62 16 1 3 1
3966 2 58 21 3 2 1
3967 8 58 20 4 1 1
3968 10 62 16 1 3 1
3969 12 63 15 5 3 2
3970 12 57 21 5 3 2
3971 10 62 16 1 3 1
3972 2 60 19 5 3 2
3973 7 60 18 1 3 1
3974 7 59 19 3 2 1
3975 8 61 17 7 2 2
3976 6 62 16 3 2 1
3977 6 62 16 7 2 2
3978 1 64 15 7 2 2
3979 6 58 20 1 3 1
3980 7 58 20 1 3 1
3981 7 57 21 2 3 1
3982 10 58 20 6 3 2
3983 5 61 17 5 3 2
3984 5 60 18 1 3 1
3985 9 57 21 1 3 1
3986 7 57 21 5 3 2
3987 5 61 17 3 2 1
3988 4 59 20 7 2 2
3989 10 63 15 1 3 1
3990 2 59 20 1 3 1
3991 9 61 17 5 3 2
3992 2 57 22 5 3 2
3993 4 58 20 5 3 2
3994 8 64 14 1 3 1
3995 12 61 17 7 2 2
3996 9 63 15 7 2 2
3997 11 58 20 7 2 2
3998 9 58 20 5 3 2
3999 11 63 15 1 3 1
4000 7 58 20 1 3 1
4001 5 62 16 5 3 2
4002 6 63 15 5 3 2
4003 9 59 19 5 3 2
4004 6 58 20 1 3 1
4005 5 59 19 7 2 2
4006 5 63 15 3 2 1
4007 9 59 19 7 2 2
4008 3 58 21 3 2 1
4009 9 64 14 1 3 1
4010 7 64 14 1 3 1
4011 9 60 18 1 3 1
4012 12 62 16 5 3 2
4013 1 62 17 1 3 1
4014 6 64 14 1 3 1
4015 10 62 16 7 2 2
4016 5 58 20 7 2 2
4017 12 59 19 7 2 2
4018 6 60 19 1 3 1
4019 9 61 17 5 3 2
4020 11 63 15 3 2 1
4021 10 64 14 7 2 2
4022 12 63 15 1 3 1
4023 10 64 14 5 3 2
4024 6 57 21 5 3 2
4025 9 62 16 1 3 1
4026 9 62 16 5 3 2
4027 1 60 19 5 3 2
4028 12 63 15 5 3 2
4029 6 63 15 1 3 1
4030 8 59 19 5 3 2
4031 10 64 14 1 3 1
4032 9 61 17 1 3 1
4033 2 59 20 5 3 2
4034 7 60 18 5 3 2
4035 7 61 17 5 3 2
4036 6 64 14 1 3 1
4037 1 64 15 5 3 2
4038 1 64 15 5 3 2
4039 5 58 20 5 3 2
4040 12 61 17 5 3 2
4041 3 57 22 5 3 2
4042 12 60 18 2 3 1
4043 3 63 15 2 3 1
4044 6 64 14 2 3 1
4045 11 61 17 6 3 2
4046 8 59 19 2 3 1
4047 9 62 16 2 3 1
4048 4 59 19 1 3 1
4049 8 60 18 5 3 2
4050 1 62 17 5 3 2
4051 4 63 15 5 3 2
4052 12 63 15 1 3 1
4053 6 59 19 5 3 2
4054 11 60 18 5 3 2
4055 9 64 14 1 3 1
4056 2 61 18 1 3 1
4057 6 64 14 5 3 2
4058 9 63 15 1 3 1
4059 3 63 16 1 3 1
4060 5 58 21 5 3 2
4061 9 61 17 1 3 1
4062 5 63 15 1 3 1
4063 11 60 18 1 3 1
4064 7 64 14 1 3 1
4065 8 63 15 5 3 2
4066 6 57 21 5 3 2
4067 11 61 17 2 3 1
4068 12 62 16 2 3 1
4069 7 63 15 3 2 1
4070 8 61 17 3 2 1
4071 10 63 15 7 2 2
4072 1 62 17 3 2 1
4073 5 61 17 3 2 1
4074 9 63 15 5 3 2
4075 7 60 18 5 3 2
4076 4 60 18 1 3 1
4077 12 61 17 5 3 2
4078 8 64 14 6 3 2
4079 7 61 17 6 3 2
4080 3 62 17 5 3 2
4081 8 64 14 1 3 1
4082 6 60 18 2 3 1
4083 9 64 14 5 3 2
4084 10 57 21 5 3 2
4085 5 63 15 5 3 2
4086 3 57 21 1 3 1
4087 1 62 17 1 3 1
4088 3 57 21 1 3 1
4089 12 59 19 5 3 2
4090 9 63 15 1 3 1
4091 4 59 19 1 3 1
4092 3 61 17 5 3 2
4093 8 62 16 5 3 2
4094 5 62 16 5 3 2
4095 12 63 15 5 3 2
4096 1 59 20 5 3 2
4097 1 62 17 5 3 2
4098 7 63 15 1 3 1
4099 6 64 14 5 3 2
4100 8 60 18 5 3 2
4101 9 60 18 2 3 1
4102 8 62 16 1 3 1
4103 8 58 20 5 3 2
4104 7 60 18 1 3 1
4105 8 58 20 5 3 2
4106 3 63 15 1 3 1
4107 11 61 17 5 3 2
4108 6 61 17 5 3 2
4109 12 63 15 5 3 2
4110 8 61 17 5 3 2
4111 2 64 15 1 3 1
4112 1 60 19 5 3 2
4113 4 61 17 1 3 1
4114 1 64 15 1 3 1
4115 8 64 14 5 3 2
4116 3 62 16 5 3 2
4117 5 61 17 2 3 1
4118 3 62 16 2 3 1
4119 1 57 22 2 3 1
4120 4 60 18 6 3 2
4121 11 57 21 6 3 2
4122 11 57 21 2 3 1
4123 8 64 14 7 2 2
4124 3 61 18 5 3 2
4125 8 62 16 5 3 2
4126 10 58 20 5 3 2
4127 12 61 17 1 3 1
4128 9 58 20 1 3 1
4129 7 62 16 1 3 1
4130 5 64 14 1 3 1
4131 3 64 15 7 2 2
4132 11 61 17 5 3 2
4133 3 63 16 5 3 2
4134 5 62 16 3 2 1
4135 6 63 15 3 2 1
4136 8 58 20 5 3 2
4137 4 61 17 1 3 1
4138 9 63 15 1 3 1
4139 9 58 20 1 3 1
4140 10 59 19 5 3 2
4141 3 62 16 1 3 1
4142 1 62 17 5 3 2
4143 2 63 16 1 3 1
4144 4 64 14 1 3 1
4145 1 63 16 5 3 2
4146 12 60 18 1 3 1
4147 6 62 16 5 3 2
4148 6 62 16 5 3 2
4149 6 59 19 7 2 2
4150 4 62 16 5 3 2
4151 2 58 21 5 3 2
4152 11 57 21 5 3 2
4153 4 63 15 5 3 2
4154 6 64 14 5 3 2
4155 8 64 14 1 3 1
4156 12 62 16 1 3 1
4157 5 62 16 5 3 2
4158 6 63 15 1 3 1
4159 11 60 18 1 3 1
4160 11 61 17 5 3 2
4161 11 63 15 1 3 1
4162 7 60 18 5 3 2
4163 7 64 14 5 3 2
4164 7 61 17 1 3 1
4165 5 63 15 1 3 1
4166 7 59 19 1 3 1
4167 8 63 15 5 3 2
4168 11 60 18 3 2 1
4169 9 59 19 7 2 2
4170 6 59 19 5 3 2
4171 10 61 17 1 3 1
4172 6 62 16 1 3 1
4173 10 57 21 7 2 2
4174 11 60 18 7 2 2
4175 11 61 17 7 2 2
4176 10 63 15 7 2 2
4177 11 61 17 5 3 2
4178 9 64 14 7 2 2
4179 12 57 21 7 2 2
4180 7 61 17 7 2 2
4181 2 63 16 3 2 1
4182 8 59 19 5 3 2
4183 2 58 21 4 1 1
4184 7 60 18 8 1 2
4185 4 60 18 8 1 2
4186 3 60 19 8 1 2
4187 3 61 18 8 1 2
4188 10 62 16 5 3 2
4189 11 64 14 2 3 1
4190 2 61 18 5 3 2
4191 2 63 15 1 3 1
4192 10 64 14 5 3 2
4193 11 64 14 1 3 1
4194 4 57 22 7 2 2
4195 7 64 14 7 2 2
4196 3 59 19 3 2 1
4197 12 60 18 7 2 2
4198 9 63 15 7 2 2
4199 7 59 19 7 2 2
4200 1 60 19 7 2 2
4201 7 61 17 3 2 1
4202 12 63 15 3 2 1
4203 9 62 16 7 2 2
4204 3 59 19 3 2 1
4205 1 61 18 3 2 1
4206 6 62 16 7 2 2
4207 12 59 19 3 2 1
4208 4 61 17 7 2 2
4209 9 62 16 3 2 1
4210 1 64 15 7 2 2
4211 11 60 18 3 2 1
4212 9 64 14 7 2 2
4213 12 62 16 3 2 1
4214 11 61 17 7 2 2
4215 1 63 16 7 2 2
4216 11 64 14 1 3 1
4217 7 58 20 1 3 1
4218 1 61 18 5 3 2
4219 6 61 17 5 3 2
4220 3 62 16 5 3 2
4221 5 63 15 1 3 1
4222 12 60 18 5 3 2
4223 9 64 14 5 3 2
4224 4 57 21 6 3 2
4225 12 57 21 1 3 1
4226 10 59 19 1 3 1
4227 4 62 16 5 3 2
4228 5 58 20 5 3 2
4229 9 59 19 1 3 1
4230 4 62 16 1 3 1
4231 1 64 15 5 3 2
4232 10 59 19 5 3 2
4233 8 62 16 1 3 1
4234 11 64 14 1 3 1
4235 3 59 20 1 3 1
4236 7 57 21 5 3 2
4237 3 62 17 1 3 1
4238 12 58 20 1 3 1
4239 2 60 19 1 3 1
4240 12 58 20 1 3 1
4241 6 60 18 5 3 2
4242 8 62 16 1 3 1
4243 9 64 14 4 1 1
4244 1 61 18 1 3 1
4245 1 62 17 1 3 1
4246 10 60 18 5 3 2
4247 1 62 17 1 3 1
4248 9 61 17 1 3 1
4249 1 63 16 5 3 2
4250 5 62 16 5 3 2
4251 11 62 16 5 3 2
4252 3 64 14 5 3 2
4253 7 58 20 1 3 1
4254 5 62 16 5 3 2
4255 7 57 21 5 3 2
4256 8 58 20 5 3 2
4257 2 57 21 5 3 2
4258 7 59 19 1 3 1
4259 9 59 19 3 2 1
4260 5 57 21 2 3 1
4261 7 59 19 2 3 1
4262 2 58 21 6 3 2
4263 1 63 16 2 3 1
4264 10 59 19 4 1 1
4265 1 61 18 8 1 2
4266 11 62 16 4 1 1
4267 9 57 21 5 3 2
4268 6 57 21 8 1 2
4269 8 59 19 4 1 1
4270 4 60 18 7 2 2
4271 8 62 16 3 2 1
4272 8 62 16 7 2 2
4273 9 64 14 4 1 1
4274 8 59 19 8 1 2
4275 8 62 16 8 1 2
4276 2 57 22 2 3 1
4277 3 59 19 6 3 2
4278 6 59 19 1 3 1
4279 12 58 20 1 3 1
4280 8 59 19 5 3 2
4281 10 57 21 5 3 2
4282 7 63 15 8 1 2
4283 11 63 15 5 3 2
4284 10 62 16 5 3 2
4285 12 63 15 1 3 1
4286 12 62 16 5 3 2
4287 8 60 18 5 3 2
4288 5 63 15 1 3 1
4289 12 62 16 1 3 1
4290 6 61 17 5 3 2
4291 11 61 17 8 1 2
4292 8 57 21 5 3 2
4293 1 57 22 1 3 1
4294 6 59 19 5 3 2
4295 11 58 20 6 3 2
4296 8 58 20 5 3 2
4297 8 60 18 1 3 1
4298 9 62 16 1 3 1
4299 9 63 15 1 3 1
4300 9 61 17 5 3 2
4301 7 59 19 1 3 1
4302 3 61 17 1 3 1
4303 8 63 15 1 3 1
4304 1 62 17 5 3 2
4305 1 64 15 5 3 2
4306 8 57 21 5 3 2
4307 2 61 17 1 3 1
4308 9 63 15 5 3 2
4309 12 62 16 1 3 1
4310 3 62 17 6 3 2
4311 8 58 20 3 2 1
4312 8 61 17 3 2 1
4313 11 63 15 3 2 1
4314 11 64 14 3 2 1
4315 12 58 20 3 2 1
4316 7 60 18 3 2 1
4317 1 64 15 3 2 1
4318 2 61 17 4 1 1
4319 9 62 16 8 1 2
4320 2 64 14 8 1 2
4321 10 61 17 4 1 1
4322 12 63 15 4 1 1
4323 12 60 18 7 2 2
4324 12 62 16 3 2 1
4325 7 58 20 5 3 2
4326 5 63 15 6 3 2
4327 6 64 14 2 3 1
4328 4 58 20 1 3 1
4329 8 58 20 1 3 1
4330 1 62 17 1 3 1
4331 12 57 21 1 3 1
4332 8 60 18 1 3 1
4333 5 62 16 1 3 1
4334 7 64 14 1 3 1
4335 1 60 19 1 3 1
4336 1 59 20 1 3 1
4337 11 59 19 5 3 2
4338 6 62 16 1 3 1
4339 4 63 15 5 3 2
4340 11 59 19 4 1 1
4341 6 57 21 8 1 2
4342 10 61 17 1 3 1
4343 10 62 16 1 3 1
4344 3 58 21 1 3 1
4345 10 59 19 5 3 2
4346 1 58 21 5 3 2
4347 9 59 19 1 3 1
4348 6 64 14 1 3 1
4349 6 64 14 1 3 1
4350 6 58 20 1 3 1
4351 12 58 20 5 3 2
4352 12 59 19 6 3 2
4353 2 58 21 5 3 2
4354 4 57 21 5 3 2
4355 2 57 22 1 3 1
4356 4 58 20 6 3 2
4357 11 58 20 1 3 1
4358 9 57 21 1 3 1
4359 11 58 20 4 1 1
4360 3 57 22 2 3 1
4361 7 58 20 4 1 1
4362 9 58 20 4 1 1
4363 7 59 19 4 1 1
4364 9 57 21 4 1 1
4365 1 61 18 1 3 1
4366 3 64 15 5 3 2
4367 4 61 17 5 3 2
4368 8 57 21 5 3 2
4369 2 60 19 1 3 1
