3947 7 2 2 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 61 61 61 61 -4 -4 -4 -4 61 61 61 61 61 61 61 64 61 64
3948 7 2 2 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3949 3 2 1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 61 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3950 3 2 1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 66 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 73 65 65 65
3951 3 2 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 61 -4 -4 64 61 61 64 61 61 61 61 64 61 64 -5 61 61 61 61 61 61 61 61 64 61 61 61
3952 7 2 2 -4 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 65
3953 7 2 2 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3954 3 2 1 -4 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 64 -4 -4 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3955 3 2 1 0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 3 1 14 1 2 0 2 77 14 0 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 1 2 8 77 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 66 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3956 3 2 1 0 0 2 0 0 0 0 2 0 0 0 1 0 0 1 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 61 -4 61 61 61 61 61 61 61 64
3957 3 2 1 -4 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 66 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 64 -4 -4 -4 -4 -4 -4 66 -4 -4
3958 3 2 1 -4 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 14 1 1 0 3 77 16 0 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 16 4 78 1 1 4 78 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3959 7 2 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 -4 -4 61 61 64 61 61 -5 61 67 67 71 72 61 61 61 61 61 64 64
3960 7 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3961 1 3 1 0 2 3 2 0 0 0 2 0 0 0 0 0 0 0 0 0 -4 -4 -4 1 1 0 3 78 15 0 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 15 6 78 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3962 5 3 2 -4 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3963 1 3 1 0 0 5 0 0 0 0 5 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3964 5 3 2 -4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3965 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3966 3 2 1 -4 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3967 4 1 1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3968 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 61 -4 -4 -4 -4 -4 -4 -4
3969 5 3 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3970 5 3 2 -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3971 1 3 1 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 4 -4 -4 -4 -4 -4 -4 -4 61 61 66 61 61
3972 5 3 2 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3973 1 3 1 -4 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 61 61 -4 -4 -4 -4 67 -4 -4 5 -4 -4 -4 -4 61 61 61 -4 -4 61 -4 61
3974 3 2 1 -4 -3 3 0 1 0 1 4 2 0 0 3 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 73 73 61 73 73
3975 7 2 2 -4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 -4 67 -4 61 67 61 61 61 61 -4 5 -4 -4 -4 -4 64 61 61 61 61 61 61 61
3976 3 2 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 66 61 64 61 64 64 64 64 64
3977 7 2 2 1 0 0 3 0 0 0 1 1 1 0 0 0 0 0 1 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 64 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 72 65
3978 7 2 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3979 1 3 1 -4 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3980 1 3 1 -4 0 5 2 3 0 0 4 3 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 67 67 67 67 67 67 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3981 2 3 1 -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 0 -4 -4 -4 1 1 1 5 80 22 1 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 64 64 64 64 64 -4 -4 64 -4 -4 -4 -4 -4 -4 -4 -4 -4 65 65 65 65 65 65
3982 6 3 2 -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3983 5 3 2 -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 61 61 61 61 61 -4 61 -5 61 61 64 61 61 61 61 61 61 61 61 61
3984 1 3 1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 61 61 61 61 61 61 61
3985 1 3 1 -4 0 1 0 3 0 0 2 0 0 0 0 0 0 0 0 1 2 0 19 1 1 1 12 79 22 1 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3986 5 3 2 -4 0 0 1 1 0 0 0 0 0 0 3 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 -4 -4 -4 -4 61 64 -4 -4 -4 -4 -4 -4 -4 -4
3987 3 2 1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3988 7 2 2 -4 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3989 1 3 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3990 1 3 1 -4 0 0 0 0 0 0 3 0 0 0 4 0 0 0 0 1 2 1 16 1 1 1 1 80 20 1 1 1 20 1 80 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 14 -4 -4 1 1 1 20 95 95 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -5 65 65 65 65 65 65 65 65 65 65 65 65
3991 5 3 2 -4 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 3 0 17 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3992 5 3 2 -4 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3993 5 3 2 -4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3994 1 3 1 0 0 4 4 0 -1 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 15 12 79 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 64 -4 5 -4 64 -4 -4 -4 -4 -4 -4 64 64 -4 -4
3995 7 2 2 -4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3996 7 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3997 7 2 2 -4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 21 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 2 17 11 76 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 66 -4 -4 -5 64 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3998 5 3 2 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3999 1 3 1 0 1 3 0 0 0 1 3 1 3 0 2 3 0 1 0 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 65 65 65 65 65
4000 1 3 1 -4 0 0 0 1 0 0 3 0 0 0 0 0 0 0 0 1 1 0 16 0 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 61 -4 61 61 -5 61 -4 -4 -4 -4 -4 61 61 61 66 66 64
